Finished,Consent,Scenario_T_First Click,Scenario_T_Last Click,Scenario_T_Page Submit,Scenario_T_Click Count,Demo_Answer,Demo_Fail,Q46_First Click,Q46_Last Click,Q46_Page Submit,Q46_Click Count,Val_1,Val_2,Val_3,Val_T_First Click,Val_T_Last Click,Val_T_Page Submit,Val_T_Click Count,1_AI,1_R1,1_R2,1_R3,1_P1_T_First Click,1_P1_T_Last Click,1_P1_T_Page Submit,1_P1_T_Click Count,2_AI,2_R1,2_R2,2_R3,2_P1_T_First Click,2_P1_T_Last Click,2_P1_T_Page Submit,2_P1_T_Click Count,3_AI,3_R1,3_R2,3_R3,3_P1_T_First Click,3_P1_T_Last Click,3_P1_T_Page Submit,3_P1_T_Click Count,4_AI,4_R1,4_R2,4_R3,4_P1_T_First Click,4_P1_T_Last Click,4_P1_T_Page Submit,4_P1_T_Click Count,5_AI,5_R1,5_R2,5_R3,5_P1_T_First Click,5_P1_T_Last Click,5_P1_T_Page Submit,5_P1_T_Click Count,6_AI,6_R1,6_R2,6_R3,6_P1_T_First Click,6_P1_T_Last Click,6_P1_T_Page Submit,6_P1_T_Click Count,7_AI,7_R1,7_R2,7_R3,7_P1_T_First Click,7_P1_T_Last Click,7_P1_T_Page Submit,7_P1_T_Click Count,8_AI,8_R1,8_R2,8_R3,8_P1_T_First Click,8_P1_T_Last Click,8_P1_T_Page Submit,8_P1_T_Click Count,9_AI,9_R1,9_R2,9_R3,9_P1_T_First Click,9_P1_T_Last Click,9_P1_T_Page Submit,9_P1_T_Click Count,10_AI,10_R1,10_R2,10_R3,10_P1_T_First Click,10_P1_T_Last Click,10_P1_T_Page Submit,10_P1_T_Click Count,Val_4,General_2,General_3,General_1,General_T_First Click,General_T_Last Click,General_T_Page Submit,General_T_Click Count,Attitude_1,Attitude_2,Attitude_3,Attitude_4,Attitude_t_First Click,Attitude_t_Last Click,Attitude_t_Page Submit,Attitude_t_Click Count,Ideology,Geography,Gender,Education,Birthyear,Follow_3,Follow_1_1,Follow_1_2,Follow_1_3,Follow_1b,Follow_2,Q151,ProfileID_1,ProfileID_2,ProfileID_3,ProfileID_4,ProfileID_5,ProfileID_6,ProfileID_7,ProfileID_8,ProfileID_9,ProfileID_10,condition
TRUE,I CONSENT to take part in the study.,0,0,60.144,0,It is optimizing a profile for the keywords you enter into the box. It sets up a profile.,,21.481,21.481,71.53,1,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",10.65,33.246,34.46,5,,80,90,60,105.888,120.127,120.424,7,,70,80,80,61.952,64.731,66.341,3,,80,Highly confident  100%,80,123.68,127.788,129.064,6,,70,60,70,1.095,3.691,4.485,4,,90,70,60,2.605,3.986,5.173,3,,80,90,80,82.736,85.096,85.874,4,,80,60,70,0.727,3.42,4.126,4,,80,70,80,67.541,70.762,71.842,5,,90,80,90,1.702,3.706,4.689,4,,80,70,Highly confident  100%,2.866,8.473,9.146,6,"Some were generated by the AI system, some were written by the host.",80,80,80,5.131,9.524,11.124,5,70,90,90,70,0.987,4.845,6.456,6,liberal,Suburban,Female,High school graduate,1988,judgement of hosts,Close to attractions,clean home,friendliness,,I feel like they got the likeliness of people pretty good,I AGREE that the data collected during the study may be included for the purpose of the study.,1,26,23,24,30,7,5,16,14,10,uncertainty
TRUE,I CONSENT to take part in the study.,0,0,14.331,0,"It is gathering information from John Schiender's profile and highlighting the most pertinent parts, whilst attempting to sound amiable.",,9.313,66.267,112.232,29,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",21.635,48.771,50.815,15,,40,40,60,132.943,146.106,147.548,15,,Not confident 0%,Not confident 0%,Not confident 0%,11.362,20.282,21.92,16,,80,90,50,9.935,19.82,21.299,16,,20,70,20,15.952,24.102,25.953,16,,70,70,20,13.331,23.009,24.293,17,,Not confident 0%,50,30,12.241,21.751,22.939,16,,40,50,50,10.727,17.298,18.601,17,,40,40,20,7.783,17.11,20.612,16,,20,20,Not confident 0%,8.615,14.43,16.701,11,,10,10,Not confident 0%,6.616,12.53,14.129,10,"Some were generated by the AI system, some were written by the host.",50,50,30,6.891,19.242,20.851,19,70,60,60,40,3.206,26.148,27.656,7,somewhat conservative,Urban,Female,Bachelor's degree in college,1980,To see if people can differentiate between a human written profile and an AI one?,price,location,no pets,,They are sterile and cold.,I AGREE that the data collected during the study may be included for the purpose of the study.,29,13,6,12,10,17,26,25,15,21,uncertainty
TRUE,I CONSENT to take part in the study.,0,0,31.067,0,It is scanning the Facebook profile. It got the information it needed and composing a generic description.,,26.96,26.96,62.023,1,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",5.214,14.466,15.318,3,5,70,70,60,14.992,20.424,21.461,4,3,50,40,60,8.022,15.965,16.993,4,2,70,70,60,8.79,13.421,14.202,4,2,60,70,60,8.604,11.917,12.76,4,Definitely human-written1,80,80,70,9.252,13.111,13.909,4,Definitely human-written1,60,70,60,4.979,11.131,12.141,4,2,60,50,40,6.473,10.363,10.949,4,2,70,70,50,6.289,10.897,11.652,4,2,70,70,60,12.068,15.947,16.691,4,4,40,40,20,9.945,14.858,15.777,4,"Some were generated by the AI system, some were written by the host.",30,20,30,1.599,7.988,8.865,4,50,Strongly agree 100%,40,20,3.543,25.065,25.96,4,somewhat conservative,Urban,Female,Bachelor's degree in college,1980,impressions on artificial intelligence,the language ,their motivation ,their experiences ,how generic or authentic it sounded,"i'm pretty neutral of them, though I cannot get a sense of the host with them",I AGREE that the data collected during the study may be included for the purpose of the study.,2,30,19,28,10,15,7,4,16,23,problematize
TRUE,I CONSENT to take part in the study.,0,0,29.769,0,It seems the system is gathering info from his Facebook. With this info it generates a informational greeting to potential guests,,32.526,114.873,161.427,18,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",10.129,40.307,41.843,11,,30,60,50,23.879,37.023,38.917,10,,70,40,70,15.501,27.766,28.935,14,,70,70,50,11.946,17.892,19.288,8,,60,60,80,11.97,22.969,25.102,8,,60,50,50,28.534,41.601,42.601,10,,80,80,70,10.454,15.644,16.775,8,,50,50,70,16.293,22.567,23.378,8,,70,70,70,16.388,21.385,22.351,8,,70,60,70,17.298,23.412,24.097,12,,70,60,70,13.006,17.614,18.472,7,"Some were generated by the AI system, some were written by the host.",70,70,50,5.102,15.038,16.173,11,60,70,70,20,4.308,23.108,24.245,16,somewhat liberal,Suburban,Female,Bachelor's degree in college,1963,How we perceived people based on written profiles ,Experience with air b&b,If they seemed homey,If they were willing to help you enjoy your stay,,They seemed pretty good,I AGREE that the data collected during the study may be included for the purpose of the study.,19,24,6,29,15,27,13,9,11,30,uncertainty
TRUE,I CONSENT to take part in the study.,0,0,14.586,0,Scanning a facebook profile. Generating a profile.,,19.077,42.932,47.029,2,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",13.929,26.738,28.021,4,3,90,70,90,12.254,20.781,21.381,4,3,50,60,70,8.924,14.276,14.994,5,3,60,70,70,3.96,10.888,11.704,7,2,80,80,90,7.082,11.347,12.683,4,5,70,70,90,6.396,9.976,10.59,4,2,70,70,80,5.375,9.263,10.216,6,3,80,80,80,5.584,8.504,9.188,4,2,80,70,80,4.877,12.221,12.86,5,3,80,80,80,5.771,8.885,9.543,4,5,80,70,90,2.299,5.827,6.419,5,"Some were generated by the AI system, some were written by the host.",70,70,80,2.702,9.534,10.242,4,Strongly agree 100%,Strongly agree 100%,Strongly agree 100%,Strongly disagree 0%,4.355,10.627,11.351,5,somewhat liberal,Suburban,Male,High school graduate,1978,A study on AI and human created profiles.,grammar,education,attitude,"Natural flow, first or third person.",I'm neutral towards computer-generated profiles.,I AGREE that the data collected during the study may be included for the purpose of the study.,13,30,21,17,9,10,6,18,22,11,problematize
TRUE,I CONSENT to take part in the study.,0,0,15.445,0,It is using a facebook profile to generate information about the host,,68.467,68.467,138.865,1,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",11.235,44.052,45.234,3,,30,40,40,23.369,62.536,70.524,4,,60,70,70,21.054,27.087,27.65,4,,40,30,70,27.723,33.235,34.028,3,,70,80,90,12.465,17.263,18.007,4,,80,90,70,12.677,22.396,23.528,6,,20,20,40,15.951,22.839,24.051,3,,70,60,60,9.403,15.17,15.55,4,,80,Highly confident  100%,80,18.33,26.25,26.965,5,,80,Highly confident  100%,40,13.054,19.149,20.09,4,,60,30,40,17.058,23.465,25.1,3,"Some were generated by the AI system, some were written by the host.",90,80,40,5.584,22.008,23.387,5,60,80,40,Strongly disagree 0%,5.78,21.812,22.614,7,somewhat conservative,Suburban,Female,High school graduate,1984,To help generate better perceptions from AI generated profiles,if they mentioned the guest,what they did for a living,if they mentioned the lodging,,mostly ok. Some where a little awkward,I AGREE that the data collected during the study may be included for the purpose of the study.,11,23,13,20,2,15,30,19,6,21,expectation
TRUE,I CONSENT to take part in the study.,0,0,33.826,0,it automatically generated a profile for the host,,16.907,49.639,50.482,8,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",6.703,16.761,19.438,4,3,50,50,50,2.492,40.112,41.011,12,4,50,50,50,15.877,24.002,24.906,7,3,50,50,50,4.275,15.158,17.282,7,2,30,30,30,2.892,30.049,31.061,7,4,50,50,50,3.417,13.434,14.835,7,4,60,60,60,16.6,25.941,26.747,7,4,50,50,50,5.586,10.614,11.61,5,3,50,50,50,2.596,12.27,13.169,7,3,60,60,60,8.034,13.576,15.251,5,4,50,50,50,3.212,9.209,10.205,6,"Some were generated by the AI system, some were written by the host.",30,20,30,2.698,33.521,33.991,6,70,80,60,Strongly disagree 0%,2.807,14.908,16.256,7,liberal,Urban,Female,Bachelor's degree in college,1979,to see if people can detect AI vs human,if they seem friendly,what they have to offer,if they offer personal info about themselves,it is basically impossible to tell,it may be less personal,I AGREE that the data collected during the study may be included for the purpose of the study.,17,19,28,12,27,14,2,15,29,4,problematize
TRUE,I CONSENT to take part in the study.,0,0,92.946,0,The hosting software is taking the information from the facebook account and using it to make the owner site. ,,50.545,50.959,75.063,2,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",3.53,15.097,16.278,5,,50,70,50,69.188,71.821,72.611,5,,90,80,60,96.563,101.776,102.604,10,,70,70,70,56.019,58.479,59.079,6,,70,50,60,14.537,16.596,17.391,5,,80,80,80,21.986,24.45,25.257,6,,80,60,60,23.673,26.293,26.904,6,,60,60,70,10.707,12.386,13.454,4,,80,60,70,20.766,23.198,23.9,5,,90,90,90,7.555,10.841,11.73,7,,70,70,70,35.135,65.064,65.772,5,"Some were generated by the AI system, some were written by the host.",Strongly agree 100%,Strongly agree 100%,90,1.062,7.891,9.22,9,70,70,10,10,23.379,29.834,30.98,8,liberal,Suburban,Female,Bachelor's degree in college,1983,no clue really,If they seemed responsible,if hobbies or work was doing good for people,if they seemed married/older,,"I didn't pay a lot of attention to which ones were generated or regular- I assumed regardless , the info was correct about the hosts",I AGREE that the data collected during the study may be included for the purpose of the study.,17,10,24,7,9,30,15,18,13,23,expectation
TRUE,I CONSENT to take part in the study.,0,0,26.15,0,It's taking the Facebook profile information of the person and creating a short bio for them.  It writes the bio as if they've written it themselves.,,8.089,22.695,51.107,5,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",3.491,17.259,17.937,13,,50,50,50,11.3,13.931,16.404,8,,Highly confident  100%,Highly confident  100%,Highly confident  100%,9.772,12.418,12.952,8,,30,Not confident 0%,Not confident 0%,13.684,17.194,17.829,9,,Highly confident  100%,Highly confident  100%,Highly confident  100%,10.026,11.651,12.208,9,,80,80,80,8.75,10.544,10.94,8,,50,50,50,9.271,11.06,11.452,8,,Not confident 0%,Not confident 0%,Not confident 0%,12.203,14.226,14.621,8,,50,50,50,11.128,13.355,13.841,9,,70,70,70,8.751,11.744,12.53,10,,Highly confident  100%,Highly confident  100%,Highly confident  100%,4.4,6.002,6.479,8,"Some were generated by the AI system, some were written by the host.",80,80,80,1.792,7.028,7.461,10,Strongly agree 100%,Strongly agree 100%,Strongly disagree 0%,Strongly disagree 0%,1.737,8.28,8.888,10,somewhat liberal,Suburban,Female,High school graduate,1992,whether people prefer bios written by people or written by AIs,spelling/grammar,job description,description of hobbies,,I think they can be useful as long as they're well-done and make sense.,I AGREE that the data collected during the study may be included for the purpose of the study.,25,11,17,9,4,13,28,15,30,24,uncertainty
TRUE,I CONSENT to take part in the study.,0,0,74.916,0,,,,,,,John is eager to see.,The person in the profile and I are traveling together.,,24.314,41.74,42.816,2,,80,90,60,11.235,13.707,14.597,3,,80,60,90,28.489,31.235,32.048,4,,80,90,70,33.887,36.352,37.554,3,,80,90,70,14.338,18.499,20.767,5,,90,50,80,3.406,5.639,6.876,3,,60,90,80,26.807,28.591,29.935,3,,80,70,70,8.227,10.642,12.565,3,,70,90,90,53.957,56.541,58.004,3,,80,90,90,8.927,19.261,23.198,3,,90,Highly confident  100%,Highly confident  100%,13.976,15.36,16.707,3,,90,70,Strongly agree 100%,11.548,13.307,14.899,3,30,80,80,30,12.196,25.427,27.154,4,somewhat liberal,Urban,Female,Bachelor's degree in college,1960,travel host ,kind ,carring ,belive ,,,,30,6,18,3,14,5,23,10,28,19,control
TRUE,I CONSENT to take part in the study.,0,0,1.438,0,,,,,,,John is easy to see.,The person in the profile and I are traveling together.,,33.468,45.268,47.485,2,,80,90,70,1.55,4.648,5.623,4,,90,80,90,2.495,4.184,4.904,4,,90,70,90,1.277,4.266,5.056,4,,90,70,90,1.13,3.509,4.301,4,,90,70,90,3.509,6.181,7.431,3,,70,90,80,1.575,4.116,5.32,3,,90,70,90,1.347,3.791,5.394,3,,90,70,90,3.886,6.459,7.735,3,,80,90,70,0.998,3.014,4.426,3,,90,70,90,0.899,2.941,4.148,3,,80,50,80,1.089,4.137,4.98,4,90,60,90,70,1.049,4.236,5.112,4,conservative,Rural,Male,Master's degree,1986,good,constituent,characteristic, circumstance,,,,23,6,17,21,9,15,18,12,3,22,control
TRUE,I CONSENT to take part in the study.,32.393,53.433,55.687,3,it is generating host profiles using the information host provided. it is done very fast by AI. Generated information looks good.,,32.392,102.848,122.461,9,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",9.959,73.343,73.629,6,5,50,50,40,33.562,48.466,49.481,4,2,70,70,70,14.729,27.169,28.173,7,5,40,40,40,6.671,16.831,18.175,4,2,70,70,70,8.572,11.749,12.915,4,3,60,60,60,12.342,16.566,22.805,4,3,80,80,80,13.125,22.276,23.923,7,2,70,70,70,10.402,13.266,14.228,4,5,30,30,30,7.797,12.141,18.604,4,Definitely A.I.-generated6,20,20,20,25.23,29.454,30.581,4,Definitely human-written1,Highly confident  100%,Highly confident  100%,Highly confident  100%,9.521,13.145,14.111,4,"Some were generated by the AI system, some were written by the host.",20,20,Strongly disagree 0%,5.612,20.156,21.115,4,20,Strongly disagree 0%,Strongly disagree 0%,50,5.809,18.682,19.464,5,somewhat liberal,Urban,Female,High school graduate,1966,determine how natural AI made sentence sound ,length of the sentense,warmth,personal touch,"if each sentence is too short, I felt it is AI generated ",Better than anticipated,I AGREE that the data collected during the study may be included for the purpose of the study.,24,13,12,3,7,20,25,1,26,22,problematize
TRUE,I CONSENT to take part in the study.,0,0,1.888,0,Its looking at the persons profile and automatically creating a bio.,,10.764,42.016,46.054,16,John is easy to see.,The person in the profile and I are traveling together.,"Some were generated by the AI system, some were written by the host.",14.543,48.713,50.238,26,,50,80,50,9.741,18.024,19.022,40,,50,50,50,25.563,28.788,30.272,36,,50,80,80,12.318,17.364,18.298,42,,50,80,50,6.557,11.499,12.829,48,,50,50,50,5.698,11.564,14.072,54,,50,80,50,23.83,27.031,28.031,60,,50,60,50,7.127,13.401,14.75,66,,80,80,80,2.799,5.69,6.901,72,,50,60,50,7.152,9.78,11.878,78,,50,80,60,4.334,8.966,10.231,84,All profiles were written by the host.,Strongly disagree 0%,Strongly disagree 0%,50,3.191,12.556,14.583,150,50,Strongly agree 100%,Strongly agree 100%,Strongly disagree 0%,2.898,10.002,11.261,128,liberal,Urban,Male,Bachelor's degree in college,1986,I have no idea,sex,profession,likes and dislikes,,I dont think it can accurately describe a person,I AGREE that the data collected during the study may be included for the purpose of the study.,2,1,14,13,24,12,26,22,20,30,expectation
TRUE,I CONSENT to take part in the study.,4.206,4.206,5.676,1,The system is auto generating profiles for host. The system is a smart type system that mimics human responses to provide true data.,,20.042,45.234,71.391,3,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",9.197,25.508,26.821,3,,80,70,90,63.17,67.25,68.163,4,,80,80,90,37.501,39.924,40.844,3,,60,50,70,8.345,12.761,13.05,5,,70,50,80,132.492,135.213,136.061,3,,60,60,70,9.219,10.78,11.547,3,,60,50,70,28.759,30.71,31.614,3,,80,80,90,40.316,42.485,43.109,3,,80,Highly confident  100%,90,5.799,7.319,8.111,3,,70,80,80,2.837,4.357,5.011,4,,70,80,90,10.01,12.906,13.513,4,"Some were generated by the AI system, some were written by the host.",80,70,70,4.404,11.428,12.163,7,60,70,70,30,6.482,13.05,13.792,4,conservative,Suburban,Male,Master's degree,1983,How people perceive AI and responses.,details,personality ,warmth,,"I think computer ""assisted"" profiles would be ok. I am not a fan of completely computer generated profiles however.",I AGREE that the data collected during the study may be included for the purpose of the study.,10,20,30,2,13,21,26,6,22,7,uncertainty
TRUE,I CONSENT to take part in the study.,0,0,32.192,0,"Retreiving info from his facebook profile based on what Mr. Schneider wrote
on his FB about pages. The system then generates a nice profile for the website.",,33.889,176.952,180.77,5,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",16.617,36.993,38.662,3,,50,50,50,34.662,42.469,43.636,3,,Highly confident  100%,70,70,15.243,23.618,24.521,3,,Highly confident  100%,Highly confident  100%,50,19.156,24.547,25.236,3,,Not confident 0%,20,50,15.612,25.188,26.145,3,,50,70,50,22.668,30.388,31.216,3,,50,40,90,13.06,18.996,20.169,3,,50,50,30,11.924,15.708,17.473,3,,Highly confident  100%,Highly confident  100%,50,10.399,15.575,16.55,3,,Not confident 0%,Not confident 0%,Not confident 0%,15.888,20.679,21.963,3,,Highly confident  100%,Highly confident  100%,Highly confident  100%,13.702,16.374,17.476,3,"Some were generated by the AI system, some were written by the host.",Strongly agree 100%,Strongly agree 100%,50,4.321,16.369,17.228,4,70,90,70,20,5.352,25.567,26.433,6,somewhat liberal,Suburban,Female,Bachelor's degree in college,1971,To see if there is a difference between artificial intelligence vs a human as far as writing a great 'about me' profile.,What they like doing in their spare time,Friendliness,If they have hosted before.,,"They are ok, but I would probably like better if someone writes their own profile.",I AGREE that the data collected during the study may be included for the purpose of the study.,21,11,14,16,26,15,3,13,25,27,expectation
TRUE,I CONSENT to take part in the study.,0,0,28.101,0,It is accessing the hosts Facebook.  It is using the information on his Facebook to generate a description for the place he wants to rent.,,10.136,23.43,62.39,7,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",8.6,23.352,25.489,9,,70,60,50,9.388,19.819,20.342,13,,70,80,70,8.715,16.416,17.372,11,,80,70,70,7.589,25.656,25.996,11,,60,60,70,11.164,30.243,30.743,13,,80,80,70,56.144,67.028,67.707,12,,70,70,70,3.918,8.866,9.667,11,,70,60,70,9.983,18.962,19.556,12,,80,80,70,11.945,17.501,18.101,12,,70,70,70,21.994,27.241,27.638,12,,80,80,80,12.372,17.741,18.324,12,"Some were generated by the AI system, some were written by the host.",70,70,70,3.701,13.561,14.227,12,50,70,50,60,4.655,20.802,21.924,18,conservative,Rural,Male,Bachelor's degree in college,1988,To see how people rate others based on their profiles for their properties.,Job,Hobbies,How long they had lived there,,I think that is a good idea as long as you can edit if it gets something wrong or you want it to say more or less.,I AGREE that the data collected during the study may be included for the purpose of the study.,3,14,10,21,11,16,15,20,30,18,uncertainty
TRUE,I CONSENT to take part in the study.,0,0,24.372,0,,,,,,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,7.142,13.776,14.373,4,,90,Highly confident  100%,Highly confident  100%,41.873,48.946,49.695,9,,Highly confident  100%,Highly confident  100%,Highly confident  100%,47.205,51.561,52.521,8,,80,50,90,64.806,70.306,71.502,9,,Highly confident  100%,Highly confident  100%,Highly confident  100%,29.941,34.317,34.721,7,,50,20,50,9.367,14.518,15.183,7,,80,30,60,38.936,45.3,45.835,7,,Highly confident  100%,Highly confident  100%,Highly confident  100%,11.592,15.746,16.269,7,,50,40,30,56.347,60.435,61.102,7,,70,80,60,12.343,16.386,16.952,7,,Highly confident  100%,90,90,37.103,39.694,40.209,7,,Strongly agree 100%,Strongly agree 100%,90,1.726,5.651,6.196,8,Strongly agree 100%,Strongly agree 100%,90,Strongly disagree 0%,2.44,8.461,9.15,9,conservative,Suburban,Female,Bachelor's degree in college,1984,How you view people by just a description.,honesty,trustworthy,personality,,,,3,4,26,9,25,16,29,15,24,2,control
TRUE,I CONSENT to take part in the study.,0,0,20.346,0,The system is gathering information from the profile. Then it is compiling the information into a description.,,14.772,68.749,87.331,5,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",8.766,27.253,28.59,4,,60,50,70,29.568,38.214,47.956,3,,70,90,80,13.729,32.206,34.397,3,,80,50,90,11.951,16.782,17.87,3,,90,70,Highly confident  100%,12.039,18.937,19.938,3,,Highly confident  100%,Highly confident  100%,Highly confident  100%,10.372,13.857,18.281,3,,80,70,70,27.91,35.672,36.64,5,,Highly confident  100%,80,Highly confident  100%,11.712,14.403,15.49,3,,70,60,70,9.806,13.956,15.034,3,,80,70,80,8.404,12.122,13.041,3,,Highly confident  100%,80,80,10.532,14.171,15.149,3,"Some were generated by the AI system, some were written by the host.",60,50,80,3.479,21.256,23.411,5,80,90,60,Strongly disagree 0%,5.198,15.878,17.898,6,somewhat liberal,Suburban,Female,Bachelor's degree in college,1990,to gather how much people trust a profile made by an ai system?,How warm they were,How human it sounded,How outgoing they sounded.,,I think they almost mirrored those written by the actual people.,I AGREE that the data collected during the study may be included for the purpose of the study.,10,6,16,13,28,11,7,21,18,23,expectation
TRUE,I CONSENT to take part in the study.,0,0,55.06,0,"The system is taking the information available on a platform, and translating it into usable host data. It's taking broad information and targeting it",,19.791,19.791,64.799,1,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",7.014,22.553,23.847,3,,70,60,90,21.71,37.834,41.693,7,,60,90,80,16.664,20.602,21.74,3,,50,60,60,17.402,22.789,23.733,4,,80,Highly confident  100%,90,18.424,24.235,25.491,3,,80,80,70,8.291,13.988,15.164,3,,60,70,80,11.687,17.333,18.283,3,,50,40,60,15.27,21.228,22.686,3,,90,90,90,14.972,20.84,22.472,3,,40,50,50,7.672,13.156,14.531,3,,70,80,70,7.693,11.564,12.504,3,"Some were generated by the AI system, some were written by the host.",Strongly agree 100%,80,80,7.643,17.796,20.531,4,60,50,90,40,4.464,14.832,15.87,5,somewhat conservative,Suburban,Female,Bachelor's degree in college,1987,I'm not sure. Rate AI perceived friendliness?,authenticity,what they say they do in their free time,How friendly they seemed (without being too much),,The profiles were good. I couldn't tell which were which.,I AGREE that the data collected during the study may be included for the purpose of the study.,7,28,12,26,8,9,1,23,29,20,uncertainty
TRUE,I CONSENT to take part in the study.,0,0,5.485,0,It is allowing people to generate a profile for their host profile. It fills in the data for the person.,,7.875,7.875,26.432,1,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",6.525,12.518,13.916,3,5,70,50,80,31.892,45.469,46.874,7,2,50,70,70,20.707,21.555,26.751,3,Definitely human-written1,80,80,90,2.567,14.313,15.399,5,5,30,70,80,4.66,11.222,12.186,4,4,70,50,60,6.941,10.628,11.477,4,2,70,90,90,22.38,22.38,26.131,1,3,70,70,80,0,0,10.565,0,4,50,60,70,0,0,8.367,0,5,70,40,60,0,0,12.671,0,2,80,70,80,0,0,7.674,0,"Some were generated by the AI system, some were written by the host.",90,90,70,0,0,7.952,0,Strongly agree 100%,Strongly agree 100%,Strongly disagree 0%,Strongly disagree 0%,0,0,7.946,0,somewhat liberal,Suburban,Male,Bachelor's degree in college,1978,I don't know,The wording/grammar,The focus of the post,How they refer to themselves,"Focus on the post, how the grammar sounds perfectly English, no smilies","They're fine, I think either way is similar information.",I AGREE that the data collected during the study may be included for the purpose of the study.,22,18,12,16,8,1,19,14,4,29,problematize
TRUE,I CONSENT to take part in the study.,0,0,10.768,0,"AI is generating an optimized profile. It is using Facebook profile to ""assemble"" the profile.",,30.272,73.694,112.855,3,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",9.634,32.83,36.154,5,Definitely human-written1,50,50,50,4.1,52.442,53.593,9,Definitely human-written1,50,50,50,20.846,38.026,39.001,7,5,50,50,50,5.434,27.357,28.228,7,5,50,50,50,19.404,24.933,26.275,5,3,50,50,50,17.193,25.265,26.648,6,4,50,50,50,26.967,33.119,34.111,6,2,50,50,50,10.659,28.429,29.611,7,3,50,50,50,14.58,25.766,26.734,8,5,50,50,50,29.886,36.888,38.199,5,4,50,50,50,15.185,19.659,21.035,5,"Some were generated by the AI system, some were written by the host.",80,80,70,6.88,29.492,30.715,6,Strongly agree 100%,Strongly agree 100%,40,40,5.97,35.269,36.533,5,somewhat liberal,Urban,Male,High school graduate,1955,"to determine how your AI system is ""functioning"" and to what degree it has ""evolved"" human charactristics.",Information given,Personality,spelling,If it sounded plausible as human speech.,"Still has a little work to be done, all depends on programming of the system.",I AGREE that the data collected during the study may be included for the purpose of the study.,16,25,5,10,27,11,20,8,30,9,problematize
TRUE,I CONSENT to take part in the study.,62.954,69.7,125.817,2,"The system is collecting information from the host, and cleaning it up to make the host sound better. It doesn't seem to be embellishing the profile, just organizing it and making it appear better than how the host may have done on it's own.",,49.18,127.463,194.038,2,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",15.416,66.219,69.483,4,,70,70,70,61.331,70.803,72.199,4,,80,80,80,6.973,10.443,11.143,4,,30,30,30,6.417,13.402,15.752,3,,40,40,40,2.349,5.399,7.834,4,,50,50,50,23.847,25.608,26.513,3,,70,70,70,6.441,8.802,10.091,4,,60,60,60,57.197,58.915,61.119,3,,30,30,30,4.874,7.362,8.432,3,,30,30,30,5.165,7.273,8.264,3,,70,70,70,2.767,5.215,11.536,3,"Some were generated by the AI system, some were written by the host.",60,60,60,3.121,13.01,13.932,4,50,70,70,20,8.818,23.345,24.754,5,conservative,Rural,Male,Bachelor's degree in college,1976,I honestly have no idea,Well written. ,Believable,Sincerity ,,I feel it could be a bit dishonest. ,I AGREE that the data collected during the study may be included for the purpose of the study.,20,22,19,29,5,2,8,7,11,27,expectation
